player_name,age,club,matches_used,shot_stopping_score,handling_score,distribution_score,sweeping_score,reliability_score,consistency_score,current_score,current_rank,success_probability,potential_score,potential_rank,confidence_score,similar_gk_1,similarity_score_1,similar_gk_1_young_age,similar_gk_1_shot_stopping,similar_gk_1_handling,similar_gk_1_distribution,similar_gk_1_sweeping,similar_gk_1_reliability,similar_gk_2,similarity_score_2,similar_gk_3,similarity_score_3
Robin Himmelmann,37.0,1. FC Kaiserslautern,1,66.52646737304805,32.679491924311236,34.999999699999975,,41.33974596215562,,47.51178774420779,180,,,,16.333333333333332,,,,,,,,,,,,
Sonny Stevens,33.0,ADO Den Haag,7,49.9833955667611,38.88735480348993,54.1473622090136,46.89807992699618,48.09985489773673,46.07993656705821,47.50836976267823,181,,,,23.157314303450796,,,,,,,,,,,,
Ales Mandous,33.0,FK Mlada Boleslav,23,48.51503784668584,44.80522975598065,52.54016874637016,48.77556883639356,44.76868146034543,45.500288297887785,47.50289020776024,182,,,,44.31675315603301,,,,,,,,,,,,
Jonathan Fischer,24.0,FC Metz,21,49.04138598205726,44.89610195196333,46.38395717412369,49.36652878194385,48.0186221313416,45.03683638786303,47.441448884984254,183,0.97436565,97.43656,20.0,71.49598753853944,Gasper Tratnik,0.9995817772368418,26.0,50.43560985582375,49.29855708187071,47.24263753649173,50.039028123341225,49.434155990641024,Rihards Matrevics,0.9995351815863828,Hans Christian Bernat,0.9993767033948278
Vojtech Vorel,29.0,FK Pardubice,9,50.17594488101045,42.07163342494806,40.15263250274205,55.41773402058021,50.768477853579704,44.89493520156021,47.43022075755602,184,,,,25.468480560468063,,,,,,,,,,,,
Thijmen Nijhuis,27.0,SV Waldhof Mannheim,19,50.56404286643352,41.04489420206997,44.79584706248238,48.950690568642436,51.239047049106624,42.75947205526561,47.37842082916525,185,,,,38.16117494991302,,,,,,,,,,,,
Kjetil Haug,27.0,FC Toulouse,5,51.102084772559465,42.347112828159595,42.49938225329717,42.773989015790946,52.66031943405444,46.33713943838651,47.301275095703645,186,,,,20.567808498182618,,,,,,,,,,,,
Rémy Riou,38.0,Paris FC,1,59.44402638804286,28.208652921520322,,36.66576870839826,,,47.14151537155675,187,,,,16.333333333333332,,,,,,,,,,,,
Maximilian Brüll,23.0,Vitesse Arnheim,14,50.90716112984803,42.12782285161965,50.50481752182894,43.42734804087758,46.04896269430982,44.3884148614775,47.04538362357628,188,0.66101146,66.10114,47.0,61.919330310457866,Andrea Hoxha,0.9979697862471516,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,Hans Christian Bernat,0.9978253828788362,Patrick Drewes,0.9978187494088071
Justin Bijlow,28.0,Genua CFC,5,47.58203797156921,56.31240991213513,37.57112539868025,45.70109962400777,44.82710970224352,46.34410309972637,47.02549924153563,189,,,,20.569897596584575,,,,,,,,,,,,
Tino Casali,30.0,Rot-Weiss Essen,1,40.3377916778022,34.25290470725527,45.31280707375997,35.54238163149813,74.72745693684726,,46.748569056374976,190,,,,16.333333333333332,,,,,,,,,,,,
Ofir Marciano,36.0,Hapoel Beer Sheva,8,43.70793176117692,54.67356360976317,52.74794017228425,47.310873854368154,39.46476105850067,42.87019093546277,46.726832420058436,191,,,,23.5277239473055,,,,,,,,,,,,
Jan-Christoph Bartels,27.0,DAC Dunajska Streda,4,50.94431863535408,39.60306280821196,52.97015101863558,47.16876660363164,43.10734964136708,44.07722019837305,46.691638403599185,192,,,,18.556499392845247,,,,,,,,,,,,
Maarten Vandevoordt,24.0,RasenBallsport Leipzig,7,44.34886876986233,48.835886761214894,47.67093897995948,62.86618828921425,41.133581972912324,39.0000924857544,46.685818677987214,193,0.97049034,97.049034,22.0,50.935246962772666,Patrik Gunnarsson,0.9981594966407529,25.0,47.79913382597286,55.77736796942522,52.33638033197686,61.028847129485996,45.70604557326881,Hidde Jurjus,0.9963634547142297,Jari De Busser,0.9956656370163188
Arthur Lyska,25.0,SV Sandhausen,8,45.73411068198277,50.02648822160694,45.7215340199059,57.558743958182234,39.98187774910889,45.21025608971976,46.596523702028094,194,0.018264739,1.8264738,71.0,54.1513660859777,Patrik Gunnarsson,0.9983048827089144,25.0,47.79913382597286,55.77736796942522,52.33638033197686,61.028847129485996,45.70604557326881,Jari De Busser,0.9972039965586428,Hidde Jurjus,0.996653379971953
Jeffrey de Lange,27.0,Olympique Marseille,4,47.75853994038777,42.46837108097918,42.02146414302675,45.85936362767273,52.88616891850819,43.655193220993525,46.47038562728477,195,,,,18.429891299631393,,,,,,,,,,,,
Marko Ilic,28.0,Roter Stern Belgrad,9,47.608203016989734,51.165449012354266,49.441973167147005,44.859307802325254,39.796084284066254,41.42540213806186,46.44826442658869,196,,,,24.427620641418557,,,,,,,,,,,,
Patrik Carlgren,34.0,FC Nantes,6,46.185555671054495,41.53295530882825,41.79172607381366,38.01797505986666,59.043640330164784,45.84750789838895,46.33391764109311,197,,,,21.754252369516685,,,,,,,,,,,,
Lukas Hradecky,36.0,AS Monaco,6,47.00437685288772,44.559133271337345,43.12247994338134,50.32302836947234,48.37652998333915,41.98496749662846,46.28836891008748,198,,,,20.595490248988536,,,,,,,,,,,,
Matej Luksch,27.0,MFK Ruzomberok,3,42.34428568194795,35.086509152508626,61.817641469240215,77.6728644840006,36.14702364417845,45.25295322436378,46.25257259392608,199,,,,17.575885967309134,,,,,,,,,,,,
Elias Bördner,24.0,Bonner SC,5,48.71662541673887,42.66173857683543,34.550513273683784,44.44747257219724,55.90254492257969,44.18834982000118,46.16458606417704,200,0.0034876857,0.34876856,86.0,49.83702778476241,Fabian de Keijzer,0.9989927437090075,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Filip Stanković,0.9964833395100928,Marius Müller,0.9959095339904391
Simon Simoni,21.0,1. FC Kaiserslautern,1,39.343825112443994,52.271376510907956,43.750397026726574,44.156449476957995,51.82111888366446,,46.09985111435247,201,0.97522664,97.52267,18.0,46.241522051229325,Brent Gabriël,0.9972185730440407,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,Justin Heekeren,0.9971848407787595,Matous Trmal,0.9964154579667991
Vilem Fendrich,35.0,SK Dynamo Ceske Budejovice,10,38.777266768728296,45.826341855062374,46.3420471285519,45.1944140708173,56.98633917013857,44.32272703115655,45.88260106358102,202,,,,26.630151442680297,,,,,,,,,,,,
Lennart Moser,26.0,Fagiano Okayama,1,42.89709418764525,56.57395481608369,29.237230990670366,33.139717812495576,56.03521627036893,,45.590518903434216,203,0.006465165,0.6465165,82.0,45.8273654386132,Fabian de Keijzer,0.9865329321275901,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Antonín Kinský,0.9817142319839437,Matous Trmal,0.9811560464164527
Malte Brüning,21.0,SV Eintracht Trier 05,3,37.860283526169134,59.50441778981276,38.30962463519899,45.497801123738796,48.85226860119669,43.391620465332664,45.495227166972995,204,0.45006624,45.006622,56.0,46.80676395706331,Maximilian Weisbäcker,0.9941748588017338,24.0,46.842607074229676,67.39076021898605,50.77472752504936,46.82245372648347,47.71193366016076,Brent Gabriël,0.9932294845882577,Justin Heekeren,0.9915234383563604
Luca Plogmann,26.0,Go Ahead Eagles Deventer,18,42.49628887194452,49.40483928260543,42.98529378775823,46.57174961510029,46.88847294025172,42.98475396276544,45.261755833966824,205,0.99681735,99.68173,1.0,66.86468936032216,Brent Gabriël,0.9992458165605622,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,Kamil Grabara,0.9990205098550454,Pavlo Isenko,0.9986599907336459
Matus Macik,32.0,Slovan Bratislava,4,47.966559308704745,47.2024104838331,46.231702628943395,41.55781045318784,36.46764058029867,45.41110883589115,44.485069886892624,206,,,,18.956665984100677,,,,,,,,,,,,
João Virgínia,26.0,Sporting Lissabon,1,45.70453371588441,38.890806464953954,72.41780796429542,31.628826929126166,31.125413911823127,,44.24015807767767,207,0.0032166266,0.32166266,88.0,45.26841730412879,Andrija Katic,0.9698453802110579,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,Luca Petzold,0.9636091030638897,Nacho Miras,0.9600539138045983
Gauthier Gallon,32.0,FCV Dender EH,7,42.72088424415695,45.768456396747055,50.467141504124875,42.736426160334055,41.189537877788794,43.667479685361265,44.234951954074454,208,,,,22.433577238941712,,,,,,,,,,,,
Armin Olayo,23.0,TSV Schott Mainz,3,31.706425972759448,49.09654846173849,40.682441842082774,46.60149496453822,55.4351191981846,48.362764876819824,43.59891534041969,209,0.49828708,49.82871,55.0,48.2016626401319,Matous Trmal,0.9907111626519757,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,Marius Müller,0.9898470936252062,Justin Heekeren,0.9887250614314133
Pape Sy,28.0,FC Metz,1,19.24542683967892,46.34793337135232,42.02146414302675,39.16386651497332,78.94186054392935,,43.55119310791136,210,,,,16.333333333333332,,,,,,,,,,,,
Lennart Grill,27.0,VfL Osnabrück,10,37.692612427930726,50.52917869803172,41.6001210357645,50.312174851076236,42.169771865669574,44.21596458106154,43.32960771064485,211,,,,26.598122707651797,,,,,,,,,,,,
Răzvan Sava,23.0,Udinese Calcio,19,45.620302596323846,42.68996398274588,37.372149750647935,44.73846105589732,43.709500203079486,43.5132004759323,43.22131220804576,212,0.9833452,98.33452,13.0,68.3406141793965,Rihards Matrevics,0.998518426243508,26.0,46.52031088956172,45.57918437950524,44.09221039704963,47.00811887839371,48.80110760297313,Gasper Tratnik,0.9984451553957406,Hans Christian Bernat,0.9983684886890994
Guillaume Hubert,32.0,RWD Molenbeek,1,30.71198871715628,56.49822004880614,48.810495969122314,40.24575810291004,38.29118872623879,,42.01762857581522,213,,,,16.333333333333332,,,,,,,,,,,,
Vic Chambaere,23.0,Royale Union Saint Gilloise,5,43.17608926865419,38.17833475778108,42.239405340037536,37.176916564578015,43.0765644770807,48.66697929550197,41.690758049807144,214,0.9508944,95.08944,26.0,51.086839399354616,Hans Christian Bernat,0.9947764798406742,25.0,52.040407699833295,45.34001704045558,46.115011965232675,47.65636037167391,51.025171333703526,Rihards Matrevics,0.9936819384319251,Andrea Hoxha,0.9935494761311369
Etienne Green,25.0,FC Fredericia,1,42.45825278396661,30.956567253317825,34.69276265631687,30.607438834144972,54.469371119175975,,40.58732179155077,215,0.084878094,8.487809,64.0,45.95097231021142,Fabian de Keijzer,0.9913518600770507,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Andrea Hoxha,0.9855787152629812,Filip Stanković,0.9848333223477772
Matus Chropovsky,23.0,KFC Komarno,1,23.796229386352014,35.086509152508626,29.54284337378999,37.01992037622143,53.87533481347898,,35.564656152793766,216,0.0022043441,0.22043441,93.0,45.659230533294235,Fabian de Keijzer,0.9807797733261031,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Marius Müller,0.9759610293120586,Filip Stanković,0.9758489173579282
Marko Alcevski,23.0,OFK Belgrad,1,2.7375942812149034,44.639276706822095,30.842997134815942,37.182518068826795,73.97190524578363,,35.38821605199068,217,0.0006777976,0.06777976,109.0,43.42188876761047,Fabian de Keijzer,0.9072400230064089,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Marius Müller,0.9022676114790609,Justin Heekeren,0.8993479089422444
