player_id,player_name,label,age,club,origin_median,current_median,step,save_pct_mean,save_pct_median,save_pct_std,save_pct_min,save_pct_max,psxg_delta_mean,psxg_delta_median,psxg_delta_std,psxg_delta_min,psxg_delta_max,catches_mean,catches_median,catches_std,catches_min,catches_max,long_pass_acc_mean,long_pass_acc_median,long_pass_acc_std,long_pass_acc_min,long_pass_acc_max,sweeper_actions_mean,sweeper_actions_median,sweeper_actions_std,sweeper_actions_min,sweeper_actions_max,errors_mean,errors_median,errors_std,errors_min,errors_max,matches_count,shot_stopping_consistency,distribution_consistency,overall_consistency,overall_performance_variance,player_name_from_matches,matches_count_from_matches,shot_stopping_score,handling_score,distribution_score,sweeping_score,reliability_score,consistency_score
113424.0,Maciej Kikolski,STAYED,22.0,,0.6288633,,0.0,0.8702203815384616,0.87745315,0.09044851617968894,0.73308086,0.998505,0.0009455778260869615,0.1191895,0.862499118101242,-1.5674255,1.9984684,0.08608278617391305,0.07692308,0.08114371137756997,0.0,0.33333334,0.4433684743478261,0.4,0.25143720717165957,0.0,1.0,0.9130434782608695,1.0,0.7331776095289766,0.0,2.0,10.173913043478262,11.0,3.7616748435316016,5.0,17.0,23,0.4764738171404655,0.25143720717165957,0.6601235807675588,0.6601235807675588,Maciej Kikolski,23,52.02831935653868,53.64020278588089,55.58245315351451,48.76714470862751,50.74978284876686,45.14907156060385
114308.0,Markus Ponath,PLAYS,25.0,FC Ingolstadt 04,0.28719256,0.557671055,0.270478495,0.8205243569230769,0.9484051,0.21323497783491038,0.39020672,0.9906417,0.12627950947619046,0.15121463,0.8521013486470984,-1.677056,1.6618767,0.16348595719047618,0.125,0.20702634629205371,0.0,1.0,0.4792181466666666,0.5,0.2091909059997034,0.1,1.0,1.9047619047619047,2.0,1.5781242633190171,0.0,7.0,11.619047619047619,11.0,5.267600881579682,4.0,21.0,21,0.5326681632410044,0.2091909059997034,0.8848064889363766,0.8848064889363766,Markus Ponath,21,50.78381933716031,57.7745097016339,53.281233243575464,54.924636597280035,49.902745160990435,41.95786660786884
114714.0,Noah Raveyre,STAYED,20.0,,0.61397649,,0.0,0.7554728736363636,0.82496667,0.18812915713752656,0.45051396,0.9735243,0.0023249596666666695,0.026847124,0.8104909934428285,-1.3857713,1.7577858,0.12981464972222223,0.09384164,0.1478812218935203,0.0,0.5,0.39992458882352944,0.4,0.3096818950803928,0.0,1.0,0.8888888888888888,1.0,0.9633818428657449,0.0,3.0,8.277777777777779,8.5,4.443177924116868,2.0,20.0,18,0.4993100752901775,0.3096818950803928,0.6818529295934658,0.6818529295934658,Noah Raveyre,18,46.32996746328109,55.38711878852198,51.1047734674172,47.91776069303321,45.90842754062693,44.404973162041735
114746.0,Bernt Klaverboer,STAYED,20.0,,0.6917069149999999,,0.0,0.8232825461538462,0.81170315,0.12496061274881101,0.5343469,0.98873997,-0.08422864631578947,-0.23347867,0.7350273854013804,-1.4206382,1.534461,0.07541809842105263,0.071428575,0.06290238313348964,0.0,0.22222222,0.25066827084210525,0.25,0.1401082245851539,0.0,0.44444445,0.42105263157894735,0.0,0.606976978666884,0.0,2.0,15.55,15.0,4.4541524091807325,9.0,23.0,20,0.42999399907509567,0.1401082245851539,20.731446103908414,20.731446103908414,Bernt Klaverboer,20,49.12477926913417,45.4837892991553,41.063771513386044,41.203017240086055,53.68747650390641,42.915821865345265
114869.0,Luka Lijeskic,STAYED,21.0,,0.34917809,,0.0,0.7658937646666666,0.83902764,0.22370148827914105,0.27682027,0.99802685,-0.09822142848275862,0.0,0.6454514808167664,-1.498327,1.3934315,0.07955967572413794,0.05882353,0.10665069987179379,0.0,0.41666666,0.3178845148275862,0.3,0.23477149550321696,0.0,0.8,0.4482758620689655,0.0,0.6858887298634485,0.0,2.0,7.862068965517241,8.0,3.7294593435341117,2.0,19.0,29,0.4345764845479537,0.23477149550321696,0.5408566493304418,0.5408566493304418,Luka Lijeskic,29,45.8698259960692,48.35346354473154,48.158187102465206,44.130143500030925,43.565638963346366,45.06487701245342
115558.0,Marko Alcevski,DROPPED,23.0,OFK Belgrad,0.5,0.34917809,0.15082191,,,,,,0.7893866469999999,0.7893866469999999,0.9696076621546669,0.103770494,1.4750028,0.033333335,0.033333335,0.04714045443612577,0.0,0.06666667,0.071428575,0.071428575,0.10101525950598379,0.0,0.14285715,0.5,0.5,0.7071067811865476,0.0,1.0,14.0,14.0,4.242640687119285,11.0,17.0,2,0.9696076621546669,0.10101525950598379,0.7593330293288878,0.7593330293288878,Marko Alcevski,2,62.18416931738057,42.81425642483168,34.13496260158048,45.737264256533486,63.61712648753179,48.24446280153679
115577.0,Simon Simoni,BENCH,21.0,1. FC Kaiserslautern,0.405667995,0.710514535,0.3048465399999999,0.89453797,0.9444786,0.10315804835945669,0.7263202,0.97795355,0.2906459680769231,0.12574647,0.9323885478336152,-1.01074,2.375369,0.13009768076923078,0.11111111,0.12389278691949338,0.0,0.4,0.5233848792307693,0.5555556,0.18285943764894502,0.22222222,0.7777778,1.3246506846153847,1.0,1.026949816756226,0.0,4.0,7.538461538461538,7.0,3.5500090285186743,3.0,14.0,13,0.5177732980965359,0.18285943764894502,0.5262000577238836,0.5262000577238836,Simon Simoni,13,56.02703769162276,51.37653269880621,57.18419599694846,53.37888186964369,42.00298131119109,44.38386861876948
115809.0,Gabriel Kobylak,STAYED,24.0,,0.6288633,,0.0,0.8152551699999999,0.8708844,0.11603288894976943,0.61773926,0.94080657,-0.33606639076923084,-0.44404078,1.0984144259005064,-2.7630951,1.5937343,0.08940867123076922,0.083333336,0.0901120729858471,0.0,0.2857143,0.31547619230769225,0.25,0.29293133615770234,0.0,1.0,0.9230769230769231,1.0,0.9540735874430285,0.0,3.0,9.2,8.0,5.226307081896903,2.0,22.0,15,0.607223657425138,0.29293133615770234,16.758683705931933,16.758683705931933,Gabriel Kobylak,15,46.04246181356008,53.62516765202548,49.05295675664001,50.2353011343732,47.260756257094975,41.48827173771998
115810.0,Albert Posiadala,DROPPED,23.0,Molde FK,0.6288633,0.5777367099999999,0.05112659,0.82391051,0.79471433,0.10844968979183067,0.7330476,0.9439696,-0.011238563909090919,0.14906693,0.9334011207958601,-1.3294139,1.8814225,0.085053065,0.09090909,0.06531879804595347,0.0,0.18181819,0.439444445,0.472222225,0.3125018518562414,0.0,1.0,0.7272727272727273,1.0,0.9045340337332909,0.0,3.0,7.454545454545454,7.0,3.297381881542881,4.0,14.0,11,0.5209254052938455,0.3125018518562414,0.4037275572662886,0.4037275572662886,Albert Posiadala,11,50.397264163024786,51.688959816665445,57.51326330468925,48.23623151320595,41.95565486254196,45.011663246618795
115907.0,Janis Beks,STAYED,23.0,,0.17575453,,0.0,0.86906858125,0.89042398,0.08576882208375614,0.72451293,0.99857086,-0.17587428206666667,0.006765604,1.2038032370688874,-4.068225,1.7426554,0.08357868383333335,0.06904762249999999,0.06909647182359106,0.0,0.2,0.42262220965517244,0.375,0.30987920203320696,0.0,1.0,0.8666666666666667,0.0,1.0416609195243758,0.0,3.0,11.133333333333333,11.0,5.750889259299581,1.0,25.0,45,0.6447860295763217,0.30987920203320696,33.375187293351814,33.375187293351814,Janis Beks,45,50.41663474045217,45.91332002748524,50.02020948956991,54.10627532771965,57.086384529979945,38.35699818633876
115941.0,Frenks Orols,STAYED,25.0,,0.17575453,,0.0,0.8126624929999999,0.82865913,0.12982868127532718,0.42197582,0.98973465,0.09314246616,0.10619926299999999,0.8674810374502445,-3.1328955,2.1455903,0.10633275465306122,0.11111111,0.06605155914233045,0.0,0.25,0.36161006,0.33333334,0.2066080852199615,0.0,1.0,0.6542812499999999,0.0,1.0354316121528606,0.0,4.0,11.56,11.5,4.857815079533058,1.0,22.0,50,0.49865485936278586,0.2066080852199615,0.8348854018597511,0.8348854018597511,Frenks Orols,50,49.07871658808358,49.56842041965447,46.94632674348063,49.91256493418318,57.4607336926972,44.26363413110932
115946.0,Nadav Zamir,STAYED,24.0,,0.5,,0.0,0.816667355625,0.8315036600000001,0.14212973497401593,0.36896834,0.9962423,0.4867134887058824,0.389292,0.793509448506645,-1.134841,2.1460989,0.12823631062745097,0.11764706,0.09997645426467817,0.0,0.4,0.25465409552,0.25,0.17514203292512023,0.0,0.6666667,0.7450980392156863,1.0,0.844822756675078,0.0,3.0,12.94,12.5,6.159147833979659,2.0,28.0,51,0.46781959174033044,0.17514203292512023,1.412629821125508,1.412629821125508,Nadav Zamir,51,53.5168904328187,55.07380663196949,45.116646585540266,47.782160120085514,59.54372734767645,44.52125626223564
116118.0,Heiko Schiefer,STAYED,26.0,,0.28719256,,0.0,0.8288287754545455,0.840616975,0.10595711878188319,0.59484166,0.97038853,-0.08674757824324324,-0.032692432,0.9895245274061782,-2.1348786,2.176067,0.08635362983783783,0.083333336,0.06943507091364753,0.0,0.29411766,0.3049992481621622,0.2777778,0.19213301512348044,0.0,0.75,1.0,1.0,1.0540925533894598,0.0,4.0,13.378378378378379,13.0,5.624111541446401,5.0,27.0,37,0.5477408230940307,0.19213301512348044,1.03694191193649,1.03694191193649,Heiko Schiefer,37,48.64336772647961,47.13057532700123,41.13609661391297,45.04551991589136,54.974776062385125,45.533934947129
116134.0,Simon Spari,DROPPED,23.0,FC St. Pauli II,0.6016963049999999,0.26403716,0.3376591449999999,0.8391305027777778,0.8543950499999999,0.1072576489579926,0.5896412,0.9920047,0.10744741230769231,0.21446019,1.2213012696726342,-2.63562,2.9333262,0.06769903353846153,0.04173913,0.08119460608653137,0.0,0.25,0.3055097703846154,0.31666667,0.19342067429350757,0.0,0.6666667,1.1538461538461537,1.0,1.4054837656069228,0.0,6.0,15.076923076923077,15.5,4.048931482977473,6.0,23.0,26,0.6642794593153134,0.19342067429350757,0.4338289324028869,0.4338289324028869,Simon Spari,26,51.55512484784531,46.34215236996492,42.96553296773929,47.14601003903313,63.631783962604324,45.34557392812477
116158.0,Tom Vandenberghe,STAYED,33.0,,0.67107149,,0.0,0.846624004,0.874291975,0.10666297427182897,0.5558658,0.9722278,-0.16609024746938775,-0.064661264,0.9569118904109508,-1.9705598,1.535444,0.10505670710204082,0.1,0.07202751093856309,0.0,0.2857143,0.40553163346938775,0.375,0.2357993548490344,0.0,1.0,0.5918367346938775,0.0,0.7336656637205048,0.0,3.0,9.854166666666666,10.0,4.3023476190867,2.0,19.0,49,0.5317874323413899,0.2357993548490344,0.7441620749435097,0.7441620749435097,Tom Vandenberghe,49,49.308113592232516,50.19196396267061,47.2007556840458,46.481031602426135,51.759354054227714,43.776303289277216
116237.0,Max Putz,STAYED,36.0,,0.28719256,,0.0,0.7970336145833333,0.841599985,0.150764980396861,0.4311646,0.9795595,0.009621200617021281,0.034062877,0.8494648322851273,-2.1500983,1.6206433,0.09336625789361702,0.083333336,0.08883755636247315,0.0,0.33333334,0.386437574893617,0.36363637,0.16828292967633166,0.11111111,0.75,1.7122662000000002,1.4765114,1.469863018981518,0.0,6.0,13.063829787234043,13.0,5.151632309148107,2.0,26.0,47,0.5001149063409941,0.16828292967633166,0.9844579059938334,0.9844579059938334,Max Putz,47,48.61351782995869,48.446360127226235,46.24739715637252,53.28497233451813,54.938871009951676,44.39303285643832
116458.0,Péter Szappanos,STAYED,35.0,,0.53889144,,0.0,0.9107190685714286,0.8929702,0.05077935000823742,0.85389143,0.9909453,0.37822519790909087,0.15730536,1.3499772096038312,-1.2546754,3.9215631,0.08454074818181817,0.08333333,0.07377814146078807,0.0,0.2,0.39438213818181816,0.375,0.2630089267189442,0.0,1.0,0.9393731818181817,1.0,0.952393155115766,0.0,3.0,13.0,13.0,5.11859355682789,7.0,24.0,11,0.7003782798060343,0.2630089267189442,1.3442677684385453,1.3442677684385453,Péter Szappanos,11,57.96996414045121,48.30078033438778,49.88171962435779,50.49231226704998,55.1581056020298,42.582261583592135
116674.0,Otto Hindrich,BENCH,23.0,Legia Warschau,0.456571,0.6288633,0.1722923,0.8281394091304348,0.8349802,0.12897967640651434,0.5152524,0.99945694,0.040029466075000006,-0.0092770755,0.6564903404346872,-1.6072631,1.2982538,0.09393873280000001,0.05131579,0.1344852480659787,0.0,0.5,0.3605329882051282,0.4,0.2568280120841338,0.0,1.0,0.9040888425,0.5,1.2607069568145557,0.0,5.0,9.75,9.0,4.716311031260528,2.0,21.0,40,0.3927350084206008,0.2568280120841338,0.6784209202271698,0.6784209202271698,Otto Hindrich,40,50.05005856765419,49.62258051766732,47.793708547578035,50.72701371876424,52.188176225171375,44.06852966134204
116720.0,Plamen Andreev,DROPPED,21.0,Racing Santander,0.6917069149999999,0.6,0.0917069149999999,,,,,,-0.5028261,-0.5028261,,-0.5028261,-0.5028261,0.1,0.1,,0.1,0.1,0.4,0.4,,0.4,0.4,2.0,2.0,,2.0,2.0,9.0,9.0,,9.0,9.0,1,,,,,Plamen Andreev,1,39.99166140573281,49.60664503911384,51.20456178084378,61.75503460956634,46.16275612364135,
116723.0,Pavlo Isenko,PLAYS,22.0,Universitatea Craiova,0.401354885,0.456571,0.055216115,0.8220423735897435,0.866748,0.15595410036177484,0.35988128,0.99781466,-0.0785942205862069,0.046598663,0.811922002588059,-2.4327955,1.5888405,0.10694546494827585,0.1,0.09231032617738552,0.0,0.4,0.3660270805172414,0.348484855,0.20872712895334955,0.0,0.8333333,0.7586206896551724,0.0,0.9235770435398999,0.0,3.0,9.517241379310345,9.0,4.044668916298124,2.0,20.0,58,0.4839380514749169,0.20872712895334955,0.505895812382543,0.505895812382543,Pavlo Isenko,58,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504
